30686971,"Rheumatoid arthritis (RA) is a complex autoimmune disease. Recent studies have identified the DNA methylation loci associated with RA and found that DNA methylation was a potential mediator of genetic risk. Parkinson's disease (PD) is a common neurodegenerative disease. Several studies have indicated that DNA methylation levels are linked to PD, and genes related to the immune system are significantly enriched in PD-related methylation modules. Although recent studies have provided profound insights into the DNA methylation of both RA and PD, no shared co-methylation relationships have been identified to date. Therefore, we sought to identify shared co-methylation relationships linked to RA and PD. Here, we calculated the Pearson's correlation coefficient (PCC) of 225,239,700 gene pairs and determined the differences and similarities between the two diseases. The global co-methylation change between in PD cases and controls was larger than that between RA cases and controls. We found 337 gene pairs with large changes that were shared between RA and PD. This co-methylation relationship study represents a new area of study for both RA and PD and provides new ideas for further study of the shared biological mechanisms of RA and PD."
30686733,"Axon loss determines persistent disability in multiple sclerosis patients. Here, we use in vivo calcium imaging in a multiple sclerosis model to show that cytoplasmic calcium levels determine the choice between axon loss and survival. We rule out the endoplasmic reticulum, glutamate excitotoxicity, and the reversal of the sodium-calcium exchanger as sources of intra-axonal calcium accumulation and instead identify nanoscale ruptures of the axonal plasma membrane as the critical path of calcium entry."
30686269,"Immune thrombocytopenia is an acquired autoimmune disease. Recently, there has been evidence of thrombotic risk in patients with immune thrombocytopenia, but the mechanism is still inconclusive. Intravenous immunoglobulin infusion therapy is considered an efficient treatment; however, it still is associated with adverse events of fever, chills, and hypotension, as well as serious complications such as thrombosis. We report a case a patient with relapsed immune thrombocytopenia who developed ischemic stroke after an intravenous immunoglobulin infusion."
30686262,"As a multisystem autoimmune disease, systemic lupus erythematosus (SLE) mainly affects women during reproductive age. This retrospective study was designed to investigate the fetal and maternal outcomes of Iranian women with SLE."
30685931,"Primary biliary cholangitis (PBC) is an autoimmune-mediated chronic cholestatic liver disease. Ursodeoxycholic acid (UDCA) is a first-line drug approved by the Food and Drug Administration for the treatment of PBC. It can effectively improve serum biochemical indicators, delay histological progress, and prolong the survival of non-transplant patients. However, around 40% of patients with PBC have a poor response to UDCA with a poor outcome. Early identification of patients with poor biochemical responses and timely second-line treatment may alter the course of the disease. This article summarizes the risk factors for the poor response of UDCA in the PBC."
30685918,"Autoimmune liver disease is a group of hepatobiliary injuries mediated by abnormal immunity. It mainly includes autoimmune hepatitis, primary biliary cholangitis and primary sclerosing cholangitis. Recently, an advancement of diagnostic technology has improved the detection and treatment of autoimmune hepatitis. However, it is easy to be confused with other liver diseases. Thus, the standardization of diagnosis and treatment of autoimmune liver diseases has become a main concern. Moreover, new progress has been made in basic research and clinical treatment of autoimmune liver diseases since 2018. In this review, we have introduced the latest research advances for the diagnosis and treatment of autoimmune liver diseases."
30685902,The aggregation of autoimmune diseases in relatives (AID-R) of patients with systemic sclerosis (SSc) has been reported.
30685871,"Ibrutinib and acalabrutinib are approved for B cell malignancies and novel Bruton's tyrosine kinase (Btk) inhibitors undergo clinical testing also in B cell-driven autoimmune disorders. Btk in platelets mediates platelet activation via glycoprotein (GP) VI, which is crucial for atherosclerotic plaque-induced platelet thrombus formation. This can be selectively inhibited by Btk inhibitors. Since patients on second-generation Btk inhibitors apparently show less bleeding than patients on ibrutinib, we compared the effects of ibrutinib and four novel irreversible Btk inhibitors on GPVI-dependent platelet aggregation in blood and in vitro bleeding time. Low concentrations of collagen which induced the same low degree of GPVI-mediated platelet aggregation as atherosclerotic plaque material were applied. IC<sub>50</sub> values for collagen (0.2-0.5 µg/mL)-induced platelet aggregation after 15-minute pre-incubation were: ibrutinib 0.12 µM, BGB-3111 0.51 µM, acalabrutinib 1.21 µM, ONO/GS-4059 1.20 µM and evobrutinib 5.84 µM. Peak venous plasma concentrations of ibrutinib (0.5 µM), acalabrutinib (2 µM) and ONO/GS-4059 (2 µM) measured after anti-proliferative dosage inhibited collagen-induced platelet aggregation, but did not increase PFA-200 closure time on collagen/epinephrine. Closure times were moderately increased by 2- to 2.5-fold higher concentrations of these inhibitors, but not by BGB-3111 (1 µM) and evobrutinib (10 µM). Prolonging platelet drug exposure to 60 minutes lowered IC<sub>50</sub> values of any Btk inhibitor for GPVI-mediated aggregation by several fold, and 5- to 10-fold below anti-proliferative therapeutic drug plasma levels. In conclusion, low blood concentrations of ibrutinib and the novel Btk inhibitors suffice for GPVI selective platelet inhibition relevant for atherothrombosis but do not impair primary haemostasis."
30685844,"Severe socioeconomic deprivation (SED) and adverse childhood experiences (ACE) are significantly associated with the development in adulthood of (i) enhanced inflammatory status and/or hypothalamic-pituitary-adrenal (HPA) axis dysfunction and (ii) neurological, neuroprogressive, inflammatory and autoimmune diseases. The mechanisms by which these associations take place are detailed. The two sets of consequences are themselves strongly associated, with the first set likely contributing to the second. Mechanisms enabling bidirectional communication between the immune system and the brain are described, including complex signalling pathways facilitated by factors at the level of immune cells. Also detailed are mechanisms underpinning the association between SED, ACE and the genesis of peripheral inflammation, including epigenetic changes to immune system-related gene expression. The duration and magnitude of inflammatory responses can be influenced by genetic factors, including single nucleotide polymorphisms, and by epigenetic factors, whereby pro-inflammatory cytokines, reactive oxygen species, reactive nitrogen species and nuclear factor-κB affect gene DNA methylation and histone acetylation and also induce several microRNAs including miR-155, miR-181b-1 and miR-146a. Adult HPA axis activity is regulated by (i) genetic factors, such as glucocorticoid receptor polymorphisms; (ii) epigenetic factors affecting glucocorticoid receptor function or expression, including the methylation status of alternative promoter regions of NR3C1 and the methylation of FKBP5 and HSD11β2; (iii) chronic inflammation and chronic nitrosative and oxidative stress. Finally, it is shown how severe psychological stress adversely affects mitochondrial structure and functioning and is associated with changes in brain mitochondrial DNA copy number and transcription; mitochondria can act as couriers of childhood stress into adulthood."
30685643,"Human dihydroorotate dehydrogenase (hDHODH) is a flavin-dependent enzyme essential to pyrimidine de novo biosynthesis, which serves as an attractive therapeutic target for the treatment of autoimmune disorders. A novel series of hDHODH inhibitors was developed based on a lead which was obtained by a medicinal chemistry exploration. Most compounds showed moderate to significant potency against hDHODH, compounds 5d, 5e, and 6a effectively inhibited the activities of hDHODH with IC<sub>50</sub> values from 0.9 to 2.8 μM. Further studies showed that compound 5e also effectively suppressed proliferation of the activated PBMCs (IC<sub>50</sub> = 20.35 μM). Surprisingly, compound 5e also showed anti-pulmonary fibrotic activity similar to that of pirfenidone in vitro assay. Therefore, compound 5e might have potential to be developed as a novel hDHODH inhibitors for autoimmune diseases therapy."
30685572,The high-affinity IgE receptor (FcεRI) expression on effector cells has been poorly characterized in patients with chronic urticaria (CU) to date.
30685523,"The APS ACTION International Clinical Database and Repository includes a secure web-based data capture system storing patient information including demographics, antiphospholipid antibodies (aPL)-related medical history, and aPL tests. Despite efforts at harmonization, inter-assay variability remains a problem in aPL testing. As a clinical repository open to researchers, ensuring comparability between assays and consistency in results between APS ACTION laboratories is essential to the validity of studies emerging from this network."
30685202,"Systemic Sclerosis (Scleroderma, SSc) is a multifaceted disease characterized by autoimmunity, vasculopathy, and fibrosis affecting the skin and internal organs. Despite advances in the understanding and treatment of SSc in recent years, SSc continues to cause reduced quality of life and premature mortality. Type I interferons (IFNs), a family of cytokines with essential roles in the immune response to microbial infection, play a pathogenic role in certain autoimmune diseases (reviewed elsewhere in this edition). Polymorphisms in interferon-regulatory factors confer an increased risk of SSc, and IFN excess is evident in the blood and skin of a large percentage of SSc patients. Here we describe the evidence of Type I IFN dysregulation in SSc, revealed predominately by genetics and gene expression profiling. We also discuss evidence regarding mechanisms by which Type I IFN might contribute to SSc pathogenesis, mechanisms driving excess Type I IFN production in SSc, and the potential roles of Type I IFNs as biomarkers and therapeutic targets in SSc."
30685201,High serum interferon alpha (IFN-α) is an important heritable phenotype in systemic lupus erythematosus (SLE) which is involved in primary disease pathogenesis. High vs. low levels of IFN-α are associated with disease severity and account for some of the biological heterogeneity between SLE patients. The aim of the study was to replicate and fine-map previously detected genetic associations with serum IFN-α in SLE.
30685070,"Type 1 Diabetes (T1D) is an autoimmune disease in which insulin producing beta cells of the pancreas are selectively destroyed. Glial Fibrillary Acidic Protein (GFAP) expressed in peri-islet Schwann cells (pSCs) and in the ductal cells of the pancreas is one of the candidate autoantigens for T1D. Immune responses to GFAP expressing cell types precede the islet autoimmunity in Non-Obese Diabetic (NOD) mice. By removing MHC class I from GFAP expressing cell types, we tested the role of autoantigens presented by these cell types in the development of invasive insulitis. Our findings indicate that antigens expressed by pancreatic ductal cells are important in the development of invasive insulitis in NOD mice."
30684913,"S100A11 (calgizzarin), a member of the S100 family, is associated with oncogenesis, inflammation and myocardial damage. Our aim was to analyse S100A11 in idiopathic inflammatory myopathies (IIMs) and its association with disease activity features and cancer development."
30684748,"Eosinophilic granulomatosis with polyangiitis (EGPA), also known as Churg-Strauss syndrome (CSS), is a rare autoimmune disease with an estimated incidence of approximately 0.11 to 2.66 new cases per 1 million people per year and an overall prevalence of 10.7 to 14 per 1 million adults [1]. No gender predominance or ethnic predisposition has clearly been demonstrated in CSS [1]. Most of the patients are misdiagnosed over a period of time prior to being correctly classified with the disease. Here, we report the complex case of a 64-year-old African American man with advanced heart failure who received a left ventricular assist device (LVAD) and was subsequently diagnosed with EGPA. EGPA is a clinical syndrome that is associated with sequelae that can negatively add to the morbidity associated with LVAD placement."
30684521,"Leptomeningeal inflammation, as evidenced by leptomeningeal contrast enhancement (LMCE), is associated to cortical pathology in multiple sclerosis. The temporal pattern of LMCE in experimental autoimmune encephalomyelitis (EAE) myelin oligodendrocyte glycoprotein (MOG) is unknown."
30684216,"TSH receptor (TSHR) autoantibody (TRAb) is the serological hallmark of Graves' disease (GD). Third-generation enzyme-linked immunosorbent assays (ELISAs) using monoclonal TRAbs instead of TSH have been found useful for TRAb analysis recently. For the first time, a mouse monoclonal antibody (mAb) against TSHR was analyzed for TRAb detection and compared with human mAb M22 and TSH by the same competitive binding assay technique. A mouse monoclonal antibody (T7) binding to the TSH receptor and inhibiting TSH binding was generated and used for TRAb analysis in a third-generation ELISA. Obtained TRAb levels were compared with a second-generation TRAb assay employing bovine TSH and a third-generation assay with human mAb M22 as TSHR-binding reagents by investigating 89 patients with GD, 56 with Hashimoto's thyroiditis (HT), 73 with non-autoimmune thyroid diseases, 17 with rheumatoid arthritis, and 100 healthy subjects. The T7-based TRAb ELISA did not reveal a significantly different assay performance (area under the curve [AUC]) in contrast to the TSH and M22-based TRAb ELISAs by receiver operating characteristic (ROC) curve analysis (AUC-T7 0.967, AUC-TSH 0.972, AUC-M22 0.958, p > 0.05, respectively). After adjustment of cutoffs by ROC, all three TRAb ELISAs demonstrated sensitivities and specificities above 89.9% and 96.0%, respectively. Both third-generation TRAb ELISAs showed a tendency for a higher prevalence of TRAb positives in HT in contrast to the second-generation ELISA. Mouse mAbs against the TSHR may be used for the reliable detection of TRAb by third-generation TRAb ELISA. The earlier reported higher sensitivity of third-generation TRAb ELISA in GD needs to be considered in the context of a slightly lower specificity regarding HT."
30684190,"Associations of Raynaud's phenomenon (RP) with venous thromboembolism (VTE) are unclear. We investigated the occurrence of RP together with prothrombotic state markers and fibrin clot properties in VTE patients. In this prospective cohort study we enrolled 360 patients free of known autoimmune disease. D-dimer, von Willebrand factor (vWF), plasma clot permeability (K<sub>s</sub>), clot lysis time (CLT) along with fibrinolysis activators and inhibitors were determined at least 3 months since the VTE event. The presence/absence of RP was diagnosed at least 6 months before VTE. Primary RP occurred in 57 subjects (17%) with a 3.6-fold higher prevalence among women. Patients with RP had 11% higher fibrinogen, 16% higher vWF, 5% lower K<sub>s</sub>, and 10% longer CLT (all p < 0.05). Females with RP (21%) had 6.6% lower K<sub>s</sub>, 11.2% longer CLT, and 18.5% higher vWF (all p < 0.05) compared with men. CLT was predicted by PAI-1 and vWF levels. Regression analysis showed that RP was a predictor of prolonged CLT in the whole patient group (OR 3.46, 95% CI 1.92-6.24) and in women following VTE (OR 2.75, 95% CI 1.31-5.78). Primary RP patients tend to form denser plasma fibrin clots displaying impaired lysability and increased endothelial damage. RP might be a novel risk factor for VTE, especially in women."
30684125,"The obstacle to successful remyelination in demyelinating diseases, such as multiple sclerosis, mainly lies in the inability of oligodendrocyte precursor cells (OPCs) to differentiate, since OPCs and oligodendrocyte-lineage cells that are unable to fully differentiate are found in the areas of demyelination. Thus, promoting the differentiation of OPCs is vital for the treatment of demyelinating diseases. Shikimic acid (SA) is mainly derived from star anise, and is reported to have anti-influenza, anti-oxidation, and anti-tumor effects. In the present study, we found that SA significantly promoted the differentiation of cultured rat OPCs without affecting their proliferation and apoptosis. In mice, SA exerted therapeutic effects on experimental autoimmune encephalomyelitis (EAE), such as alleviating clinical EAE scores, inhibiting inflammation, and reducing demyelination in the CNS. SA also promoted the differentiation of OPCs as well as their remyelination after lysolecithin-induced demyelination. Furthermore, we showed that the promotion effect of SA on OPC differentiation was associated with the up-regulation of phosphorylated mTOR. Taken together, our results demonstrated that SA could act as a potential drug candidate for the treatment of demyelinating diseases."
30684090,"Rheumatoid arthritis (RA) is a chronic, autoimmune disease which may result in a higher risk of cardiovascular (CV) events and stroke. Tissue characterization and risk stratification of patients with rheumatoid arthritis are a challenging problem. Risk stratification of RA patients using traditional risk factor-based calculators either underestimates or overestimates the CV risk. Advancements in medical imaging have facilitated early and accurate CV risk stratification compared to conventional cardiovascular risk calculators."
30684040,"Biologic disease-modifying anti-rheumatic drugs (bDMARD) have transformed the treatment paradigm of chronic autoimmune rheumatic diseases (ARDs), but they are often associated with adverse drug reactions. The present study evaluated the frequency, characteristics and type of infections, other than tuberculosis (TB), in ARD patients receiving bDMARDs. The multicentre, cross-sectional, retrospective, observational study was conducted across 12 centers in Karnataka, India, between January to August 2016. The study included patients receiving bDMARD therapy for various ARDs. Outcome variables considered were any infection, minor infections and major infections, other than TB. Clinical variables were compared between infection and no infection group, and the increase in the likelihood of infection with respect to various clinical variables was assessed. The study involved 209 subjects with a median (range) age of 41 (16-84) years and male to female ratio of 0.97:1. A total of 29 (13.88%) subjects developed infection following bDMARD therapy, out of whom a majority had minor infection (n = 26). The likelihood of developing any infection was noted to be more in subjects receiving anti-TNF (golimumab, P = 0.03) and those on three or more conventional synthetic (cs) DMARDs (P < 0.01). Infection risk was higher in patients with systemic lupus erythematosus (P = 0.04), other connective tissue disease (P < 0.01) and in patients with comorbidities (P = 0.13). The risk of infection was associated with the use of anti-TNF therapy and more than three csDMARDs, co morbidities and Adds such as systemic lupus erythematosus and connective tissue disease."
30684006,"According to the literature there are a large number of potential systemic contraindications for corneal refractive surgery. In cases with relative contraindications, surgery should be performed only after weighing up the individual risks and under controlled disease conditions; however, the ""evidence"" for many of these contraindications is based only on case reports or series, expert opinions or known complications in non-laser-assisted eye surgery. Randomized clinical trials are therefore required."
30683697,"Abatacept is a CTLA-4-Ig fusion protein that binds to the costimulatory ligands CD80 and CD86 and blocks their interaction with the CD28 and CTLA-4 receptors expressed by T cells, therefore inhibiting T cell activation and function. Abatacept has shown clinical efficacy in treating some autoimmune diseases but has failed to show clinical benefit in other autoimmune conditions. The reasons for these disparate results are not clear and warrant further investigation of abatacept's mode of action. Longitudinal specimens from the Immune Tolerance Network's A Cooperative Clinical Study of Abatacept in Multiple Sclerosis trial were used to examine the effects of abatacept treatment on the frequency and transcriptional profile of specific T cell populations in peripheral blood. We found that the relative abundance of CD4<sup>+</sup> T follicular helper (Tfh) cells and regulatory T cells was selectively decreased in participants following abatacept treatment. Within both cell types, abatacept reduced the proportion of activated cells expressing CD38 and ICOS and was associated with decreased expression of genes that regulate cell-cycle and chromatin dynamics during cell proliferation, thereby linking changes in costimulatory signaling to impaired activation, proliferation, and decreased abundance. All cellular and molecular changes were reversed following termination of abatacept treatment. These data expand upon the mechanism of action of abatacept reported in other autoimmune diseases and identify new transcriptional targets of CD28-mediated costimulatory signaling in human regulatory T and Tfh cells, further informing on its potential use in diseases associated with dysregulated Tfh activity."
30683115,"Neurovascular, autoimmune, and traumatic injuries of the central nervous system (CNS) all have in common an initial acute inflammatory response mediated by influx across the blood-brain barrier of activated mononuclear cells followed by chronic and often progressive disability. Although some anti-inflammatory therapies can reduce cellular infiltration into the initial lesions, there are essentially no effective treatments for the progressive phase. We here review the successful treatment of animal models for four separate neuroinflammatory and neurodegenerative CNS conditions using a single partial MHC class II construct called DRa1-hMOG-35-55 or its newest iteration, DRa1(L50Q)-hMOG-35-55 (DRhQ) that can be administered without a need for class II tissue type matching due to the conserved DRα1 moiety of the drug. These constructs antagonize the cognate TCR and bind with high affinity to their cell-bound CD74 receptor on macrophages and dendritic cells, thereby competitively inhibiting downstream signaling and pro-inflammatory effects of macrophage migration inhibitory factor (MIF) and its homolog, D-dopachrome tautomerase (D-DT=MIF-2) that bind to identical residues of CD74 leading to progressive disease. These effects suggest the existence of a common pathogenic mechanism involving a chemokine-driven influx of activated monocytes into the CNS tissue that can be reversed by parenteral injection of the DRa1-MOG-35-55 constructs that also induce anti-inflammatory macrophages and microglia within the CNS. Due to their ability to block this common pathway, these novel drugs appear to be prime candidates for therapy of a wide range of neuroinflammatory and neurodegenerative CNS conditions."
30683055,"Anti-glomerular basement membrane (GBM) glomerulonephritis does not usually coexist with another glomerulonephritis such as IgA nephropathy. We present a rare case having a combination of these two diseases, and furthermore, histological evaluation could be performed before and after the development of anti-GBM glomerulonephritis over a period of only10 months."
30683020,"Dynamic epigenetic alterations accompanying CD4+ T helper cell differentiation have been implicated in multiple autoimmune diseases. The bromodomain and extra-terminal (BET) proteins are epigenetic regulators that recognize and bind to acetylated histones in chromatin and are targets for pharmacological inhibition. In this study we tested a new BET inhibitor under clinical development, OTX015, to interrogate its effects on key CD4+ T cell subsets associated with autoimmunity."
